current_state,year,population,same_house,same_state,from_different_state_Total,abroad_Total,from,number_of_people,population_change
Minnesota,2016,5455904,4669227,645164,111307,30206,New Mexico,255,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,New York,1626,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,North Carolina,1307,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,North Dakota,10745,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Ohio,2570,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Oklahoma,1542,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Oregon,1060,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Pennsylvania,1180,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Rhode Island,0,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,South Carolina,403,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,South Dakota,5127,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Tennessee,1393,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Texas,4849,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Utah,1828,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Vermont,40,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Virginia,1071,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Washington,2666,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,West Virginia,331,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Wisconsin,18683,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Wyoming,846,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,abroad_PuertoRico,60,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,abroad_USIslandArea,289,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,abroad_ForeignCountry,29857,36082.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Alabama,491,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Alaska,671,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Arizona,2587,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Arkansas,634,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,California,5518,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Colorado,4221,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Connecticut,932,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Delaware,131,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,District of Columbia ,516,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Florida,3512,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Georgia,2247,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Hawaii,416,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Idaho,209,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Illinois,7297,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Indiana,2505,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Iowa,5870,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Kansas,669,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Kentucky,360,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Louisiana,378,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Maine,164,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Maryland,934,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Massachusetts,1280,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Michigan,4664,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Minnesota,0,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Mississippi,573,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Missouri,1745,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Montana,422,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Nebraska,2225,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Nevada,997,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,New Hampshire,74,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,New Jersey,1144,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,New Mexico,754,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,New York,3274,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,North Carolina,1737,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,North Dakota,10579,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Ohio,2704,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Oklahoma,301,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Oregon,875,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Pennsylvania,1249,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Rhode Island,123,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,South Carolina,521,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,South Dakota,6244,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Tennessee,2212,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Texas,5529,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Utah,392,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Vermont,46,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Virginia,1552,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Washington,3333,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,West Virginia,44,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Wisconsin,20555,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,Wyoming,213,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,abroad_PuertoRico,503,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,abroad_USIslandArea,0,54998.0
Minnesota,2017,5510902,4728748,643272,115623,23259,abroad_ForeignCountry,22756,54998.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Alabama,976,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Alaska,363,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Arizona,2176,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Arkansas,621,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,California,4915,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Colorado,2605,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Connecticut,342,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Delaware,0,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,District of Columbia ,141,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Florida,5720,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Georgia,727,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Hawaii,241,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Idaho,544,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Illinois,8454,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Indiana,1388,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Iowa,4626,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Kansas,936,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Kentucky,443,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Louisiana,382,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Maine,249,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Maryland,1330,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Massachusetts,819,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Michigan,2043,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Minnesota,0,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Mississippi,415,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Missouri,2483,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Montana,812,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Nebraska,1830,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Nevada,848,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,New Hampshire,110,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,New Jersey,231,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,New Mexico,406,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,New York,3536,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,North Carolina,1934,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,North Dakota,9793,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Ohio,1134,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Oklahoma,1111,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Oregon,974,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Pennsylvania,1282,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Rhode Island,202,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,South Carolina,151,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,South Dakota,3896,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Tennessee,1220,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Texas,4757,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Utah,626,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Vermont,85,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Virginia,810,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Washington,5889,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,West Virginia,0,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Wisconsin,15270,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,Wyoming,424,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,abroad_PuertoRico,100,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,abroad_USIslandArea,47,32588.0
Minnesota,2018,5543490,4781432,635928,100270,25860,abroad_ForeignCountry,25713,32588.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Alabama,433,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Alaska,1240,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Arizona,1748,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Arkansas,296,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,California,6232,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Colorado,3647,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Connecticut,386,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Delaware,6,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,District of Columbia ,209,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Florida,4070,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Georgia,1862,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Hawaii,30,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Idaho,850,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Illinois,8348,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Indiana,2085,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Iowa,5739,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Kansas,607,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Kentucky,445,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Louisiana,192,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Maine,207,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Maryland,826,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Massachusetts,2442,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Michigan,3106,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Minnesota,0,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Mississippi,495,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Missouri,1568,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Montana,1379,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Nebraska,1365,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Nevada,1081,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,New Hampshire,0,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,New Jersey,602,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,New Mexico,506,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,New York,2549,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,North Carolina,1175,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,North Dakota,8360,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Ohio,2935,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Oklahoma,204,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Oregon,1119,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Pennsylvania,1349,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Rhode Island,0,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,South Carolina,275,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,South Dakota,3941,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Tennessee,1262,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Texas,5916,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Utah,314,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Vermont,0,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Virginia,1743,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Washington,5166,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,West Virginia,0,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Wisconsin,18403,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,Wyoming,207,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,abroad_PuertoRico,29,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,abroad_USIslandArea,330,31745.0
Minnesota,2019,5575235,4836702,606228,106920,25385,abroad_ForeignCountry,25026,31745.0
Mississippi,2010,2931228,2510729,340266,72321,7912,Alabama,8306,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Alaska,1192,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Arizona,187,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Arkansas,4941,0
Mississippi,2010,2931228,2510729,340266,72321,7912,California,3000,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Colorado,1167,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Connecticut,71,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Delaware,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,District of Columbia ,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Florida,4814,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Georgia,4014,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Hawaii,276,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Idaho,121,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Illinois,3030,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Indiana,1403,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Iowa,114,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Kansas,330,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Kentucky,407,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Louisiana,7390,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Maine,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Maryland,649,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Massachusetts,107,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Michigan,2495,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Minnesota,863,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Mississippi,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Missouri,959,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Montana,314,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Nebraska,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Nevada,408,0
Mississippi,2010,2931228,2510729,340266,72321,7912,New Hampshire,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,New Jersey,403,0
Mississippi,2010,2931228,2510729,340266,72321,7912,New Mexico,633,0
Mississippi,2010,2931228,2510729,340266,72321,7912,New York,1026,0
Mississippi,2010,2931228,2510729,340266,72321,7912,North Carolina,2227,0
Mississippi,2010,2931228,2510729,340266,72321,7912,North Dakota,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Ohio,1312,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Oklahoma,663,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Oregon,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Pennsylvania,750,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Rhode Island,145,0
Mississippi,2010,2931228,2510729,340266,72321,7912,South Carolina,1860,0
Mississippi,2010,2931228,2510729,340266,72321,7912,South Dakota,56,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Tennessee,8158,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Texas,5755,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Utah,232,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Vermont,0,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Virginia,572,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Washington,508,0
Mississippi,2010,2931228,2510729,340266,72321,7912,West Virginia,94,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Wisconsin,879,0
Mississippi,2010,2931228,2510729,340266,72321,7912,Wyoming,490,0
Mississippi,2010,2931228,2510729,340266,72321,7912,abroad_PuertoRico,814,0
Mississippi,2010,2931228,2510729,340266,72321,7912,abroad_USIslandArea,67,0
Mississippi,2010,2931228,2510729,340266,72321,7912,abroad_ForeignCountry,7031,0
Mississippi,2011,2943021,2534036,332934,68511,7540,Alabama,8922,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Alaska,117,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Arizona,556,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Arkansas,2315,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,California,4723,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Colorado,484,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Connecticut,54,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Delaware,0,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,District of Columbia ,415,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Florida,6152,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Georgia,3136,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Hawaii,369,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Idaho,55,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Illinois,2068,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Indiana,611,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Iowa,650,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Kansas,66,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Kentucky,1626,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Louisiana,7139,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Maine,0,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Maryland,265,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Massachusetts,1445,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Michigan,1610,11793.0
Mississippi,2011,2943021,2534036,332934,68511,7540,Minnesota,614,11793.0
